epoch,step,loss,loss_cmd,loss_args
1,45,11.009707808494568,1.4872068166732788,9.522500991821289
1,46,10.977527856826782,1.4879515171051025,9.48957633972168
1,47,10.856951594352722,1.4661434888839722,9.39080810546875
1,48,10.83061671257019,1.461663007736206,9.368953704833984
1,49,10.784546136856079,1.4848568439483643,9.299689292907715
1,50,10.710525035858154,1.4572148323059082,9.253310203552246
1,51,10.657693147659302,1.472015619277954,9.185677528381348
1,52,10.685553669929504,1.4883519411087036,9.1972017288208
1,53,10.564524054527283,1.465553641319275,9.098970413208008
1,54,10.484875321388245,1.4439369440078735,9.040938377380371
1,55,10.434124112129211,1.4474421739578247,8.986681938171387
1,56,10.469223260879517,1.4509613513946533,9.018261909484863
1,57,10.383293986320496,1.4498270750045776,8.933466911315918
1,58,10.261559009552002,1.436445713043213,8.825113296508789
1,59,10.330466747283936,1.47432279586792,8.856143951416016
1,60,10.244031310081482,1.4420255422592163,8.802005767822266
1,61,10.150799870491028,1.4285975694656372,8.72220230102539
1,62,10.114689588546753,1.4306199550628662,8.684069633483887
1,63,10.058434247970581,1.4187524318695068,8.639681816101074
1,64,10.065888166427612,1.428816556930542,8.63707160949707
1,65,10.048274993896484,1.4521408081054688,8.596134185791016
1,66,9.944795489311218,1.426493525505066,8.518301963806152
1,67,9.928551316261292,1.4184976816177368,8.510053634643555
1,68,9.885909676551819,1.4312597513198853,8.454649925231934
1,69,9.82766842842102,1.4181063175201416,8.409562110900879
1,70,9.836275696754456,1.429132103919983,8.407143592834473
1,71,9.810635089874268,1.423917293548584,8.386717796325684
1,72,9.803064107894897,1.4272429943084717,8.375821113586426
1,73,9.717816710472107,1.3945344686508179,8.323282241821289
1,74,9.608398675918579,1.3991024494171143,8.209296226501465
1,75,9.643721103668213,1.416944980621338,8.226776123046875
1,76,9.619746446609497,1.4120209217071533,8.207725524902344
1,77,9.605120658874512,1.4109039306640625,8.19421672821045
1,78,9.52440619468689,1.392601728439331,8.131804466247559
1,79,9.504701495170593,1.405481219291687,8.099220275878906
1,80,9.484577178955078,1.4132804870605469,8.071296691894531
1,81,9.451152086257935,1.382457971572876,8.068694114685059
1,82,9.347389578819275,1.3921579122543335,7.955231666564941
1,83,9.38172173500061,1.4121978282928467,7.969523906707764
1,84,9.316980481147766,1.3786321878433228,7.938348293304443
1,85,9.292545437812805,1.3750988245010376,7.917446613311768
1,86,9.313462018966675,1.3955390453338623,7.9179229736328125
1,87,9.152485609054565,1.3510081768035889,7.801477432250977
1,88,9.135699033737183,1.3666069507598877,7.769092082977295
1,89,9.162766695022583,1.371401071548462,7.791365623474121
1,90,9.18272852897644,1.3773057460784912,7.805422782897949
1,91,9.059947967529297,1.3515396118164062,7.708408355712891
1,92,8.991318225860596,1.3486666679382324,7.642651557922363
1,93,8.937850594520569,1.3587504625320435,7.579100131988525
1,94,8.877297639846802,1.3388535976409912,7.5384440422058105
1,95,8.871979117393494,1.332983374595642,7.538995742797852
1,96,8.878745198249817,1.3440114259719849,7.534733772277832
1,97,8.759899020195007,1.3513621091842651,7.408536911010742
1,98,8.787672519683838,1.3156390190124512,7.472033500671387
1,99,8.75743043422699,1.312980055809021,7.444450378417969
1,100,8.61019480228424,1.3238455057144165,7.286349296569824
1,101,8.598753333091736,1.298867106437683,7.299886226654053
1,102,8.530078887939453,1.2872834205627441,7.242795467376709
1,103,8.557249426841736,1.2843354940414429,7.272913932800293
1,104,8.550263404846191,1.30238676071167,7.2478766441345215
1,105,8.437251567840576,1.2619476318359375,7.175303936004639
1,106,8.43579888343811,1.2678101062774658,7.1679887771606445
1,107,8.427858352661133,1.2717828750610352,7.156075477600098
1,108,8.362000226974487,1.2680160999298096,7.093984127044678
1,109,8.35970163345337,1.2710747718811035,7.088626861572266
1,110,8.38740849494934,1.2692406177520752,7.118167877197266
1,111,8.22334337234497,1.2494549751281738,6.973888397216797
1,112,8.09761905670166,1.1962976455688477,6.9013214111328125
1,113,8.134316444396973,1.2210440635681152,6.913272380828857
1,114,8.083440065383911,1.2143900394439697,6.869050025939941
1,115,8.024718165397644,1.2005480527877808,6.824170112609863
1,116,7.955637216567993,1.184988260269165,6.770648956298828
1,117,8.021799802780151,1.1693103313446045,6.852489471435547
1,118,7.869515657424927,1.1606833934783936,6.708832263946533
1,119,7.839724540710449,1.1988773345947266,6.640847206115723
1,120,7.820229768753052,1.1744358539581299,6.645793914794922
1,121,7.900815725326538,1.1837012767791748,6.717114448547363
1,122,7.702518105506897,1.1221128702163696,6.580405235290527
1,123,7.66708779335022,1.1461679935455322,6.5209197998046875
1,124,7.758793830871582,1.1621294021606445,6.5966644287109375
1,125,7.552051544189453,1.1314873695373535,6.4205641746521
1,126,7.464053630828857,1.1031603813171387,6.360893249511719
1,127,7.507631182670593,1.1055835485458374,6.402047634124756
1,128,7.418702840805054,1.106705904006958,6.311996936798096
1,129,7.335355639457703,1.0896104574203491,6.2457451820373535
1,130,7.357311010360718,1.0996959209442139,6.257615089416504
1,131,7.311726331710815,1.0855529308319092,6.226173400878906
1,132,7.378485798835754,1.1172720193862915,6.261213779449463
1,133,7.284148693084717,1.0819597244262695,6.202188968658447
1,134,7.213355660438538,1.077614426612854,6.135741233825684
1,135,7.305886268615723,1.093919277191162,6.2119669914245605
1,136,7.126347184181213,1.0956894159317017,6.030657768249512
1,137,7.079282164573669,1.054529070854187,6.024753093719482
1,138,6.965790748596191,1.0632820129394531,5.902508735656738
1,139,7.095526218414307,1.0959076881408691,5.9996185302734375
1,140,6.978189706802368,1.0654151439666748,5.912774562835693
1,141,6.902472496032715,1.0557141304016113,5.8467583656311035
1,142,6.747686147689819,1.0221140384674072,5.725572109222412
1,143,6.822651982307434,1.0369192361831665,5.785732746124268
1,144,6.7426546812057495,1.0207489728927612,5.721905708312988
1,145,6.810956954956055,1.0293664932250977,5.781590461730957
1,146,6.709987759590149,1.046582818031311,5.663404941558838
1,147,6.5969767570495605,1.010725498199463,5.586251258850098
1,148,6.735159277915955,1.0484169721603394,5.686742305755615
1,149,6.479187488555908,0.9857826232910156,5.493404865264893
1,150,6.534762859344482,0.9911813735961914,5.543581485748291
1,151,6.504745125770569,1.0211492776870728,5.483595848083496
1,152,6.568183660507202,1.015636682510376,5.552546977996826
1,153,6.4640262722969055,0.9836581349372864,5.480368137359619
1,154,6.355339169502258,0.9612637758255005,5.394075393676758
1,155,6.293265759944916,0.9653095602989197,5.327956199645996
1,156,6.380051255226135,0.9954229593276978,5.3846282958984375
1,157,6.283718466758728,0.9578875303268433,5.325830936431885
1,158,6.444087624549866,1.009189248085022,5.434898376464844
1,159,6.246484875679016,0.9701858758926392,5.276298999786377
1,160,6.303576469421387,0.9753108024597168,5.32826566696167
1,161,6.048514544963837,0.9093748927116394,5.139139652252197
1,162,6.134810566902161,0.9656096696853638,5.169200897216797
1,163,6.076749682426453,0.9431670904159546,5.133582592010498
1,164,6.151837348937988,0.9708480834960938,5.1809892654418945
1,165,6.222713470458984,0.9541683197021484,5.268545150756836
1,166,6.124165952205658,0.9414243102073669,5.182741641998291
1,167,5.992757976055145,0.9190327525138855,5.07372522354126
1,168,6.10730117559433,0.9662055373191833,5.1410956382751465
1,169,6.044216454029083,0.9222729802131653,5.121943473815918
1,170,6.043492913246155,0.9606086015701294,5.082884311676025
1,171,5.924213707447052,0.9055660367012024,5.01864767074585
1,172,5.940935373306274,0.8979871273040771,5.042948246002197
1,173,5.864145040512085,0.9202549457550049,4.94389009475708
1,174,5.86580103635788,0.9027988314628601,4.9630022048950195
1,175,6.039791643619537,0.925969660282135,5.113821983337402
1,176,5.888451457023621,0.8838533163070679,5.004598140716553
1,177,5.757792890071869,0.9151105284690857,4.842682361602783
1,178,5.9377137422561646,0.9004198312759399,5.037293910980225
1,179,5.719646990299225,0.8556886315345764,4.863958358764648
1,180,5.850780665874481,0.9326931834220886,4.918087482452393
1,181,5.845087170600891,0.9285451173782349,4.916542053222656
1,182,5.814708232879639,0.8685808181762695,4.946127414703369
1,183,5.761505842208862,0.8906233310699463,4.870882511138916
1,184,5.609964966773987,0.884308934211731,4.725656032562256
1,185,5.790425896644592,0.8925124406814575,4.897913455963135
1,186,5.716154336929321,0.8927886486053467,4.823365688323975
1,187,5.704498767852783,0.9332246780395508,4.771274089813232
1,188,5.823861479759216,0.9836286306381226,4.840232849121094
1,189,5.581461787223816,0.837612509727478,4.743849277496338
1,190,5.7704015374183655,0.9527798295021057,4.81762170791626
1,191,5.80151891708374,0.9712691307067871,4.830249786376953
1,192,5.55827260017395,0.8668549060821533,4.691417694091797
1,193,5.67542427778244,0.9178845286369324,4.757539749145508
1,194,5.912915349006653,0.9935184717178345,4.919396877288818
1,195,5.565207302570343,0.8889496922492981,4.676257610321045
1,196,5.54139631986618,0.8508512377738953,4.690545082092285
1,197,5.630584537982941,0.9099977612495422,4.720586776733398
1,198,5.537264287471771,0.8942422270774841,4.643022060394287
1,199,5.565567672252655,0.8810073733329773,4.684560298919678
1,200,5.4380820989608765,0.8675774335861206,4.570504665374756
1,201,5.605733752250671,0.8421705961227417,4.76356315612793
1,202,5.605738878250122,0.9143431186676025,4.6913957595825195
1,203,5.533180892467499,0.9186832308769226,4.614497661590576
1,204,5.47683185338974,0.8310999274253845,4.6457319259643555
1,205,5.638988018035889,0.9278101921081543,4.711177825927734
1,206,5.40942656993866,0.9156554937362671,4.493771076202393
1,207,5.546092867851257,0.8896783590316772,4.65641450881958
1,208,5.660223841667175,0.8490980863571167,4.811125755310059
1,209,5.4200358390808105,0.8397421836853027,4.580293655395508
1,210,5.507032215595245,0.8572719693183899,4.6497602462768555
1,211,5.4394411444664,0.8701943755149841,4.569246768951416
1,212,5.519797146320343,0.898663341999054,4.621133804321289
1,213,5.450618088245392,0.8576214909553528,4.592996597290039
1,214,5.555957078933716,0.8854963779449463,4.6704607009887695
1,215,5.444934904575348,0.9092336297035217,4.535701274871826
1,216,5.510270953178406,0.847122073173523,4.663148880004883
1,217,5.376046657562256,0.8397469520568848,4.536299705505371
1,218,5.453579843044281,0.8852357268333435,4.5683441162109375
1,219,5.465985119342804,0.8871930241584778,4.578792095184326
1,220,5.535988032817841,0.8297297358512878,4.706258296966553
1,221,5.503700077533722,0.8671658635139465,4.636534214019775
1,222,5.416898488998413,0.8383691310882568,4.578529357910156
1,223,5.50928658246994,0.8656808733940125,4.643605709075928
1,224,5.455271542072296,0.8449366688728333,4.610334873199463
1,225,5.308571696281433,0.8296951055526733,4.47887659072876
1,226,5.2884573340415955,0.8230924010276794,4.465364933013916
1,227,5.237952530384064,0.8291714787483215,4.408781051635742
1,228,5.446399509906769,0.8268497586250305,4.619549751281738
1,229,5.401865065097809,0.8433199524879456,4.558545112609863
1,230,5.263531863689423,0.8146821856498718,4.448849678039551
1,231,5.431110620498657,0.8067142963409424,4.624396324157715
1,232,5.393025040626526,0.8208342790603638,4.572190761566162
1,233,5.403575301170349,0.8376668691635132,4.565908432006836
1,234,5.39823180437088,0.8131077885627747,4.5851240158081055
1,235,5.339045941829681,0.8317803740501404,4.507265567779541
1,236,5.37707656621933,0.8535670638084412,4.523509502410889
1,237,5.303149104118347,0.8249949216842651,4.478154182434082
1,238,5.457865059375763,0.8669670224189758,4.590898036956787
1,239,5.2788960337638855,0.815565288066864,4.4633307456970215
1,240,5.498005986213684,0.8218828439712524,4.676123142242432
1,241,5.226533055305481,0.8020435571670532,4.424489498138428
1,242,5.4442707896232605,0.895969569683075,4.5483012199401855
1,243,5.304724395275116,0.8047491908073425,4.499975204467773
1,244,5.321870863437653,0.7868676781654358,4.535003185272217
1,245,5.438203036785126,0.8757182955741882,4.5624847412109375
1,246,5.431888103485107,0.817169189453125,4.614718914031982
1,247,5.249356508255005,0.8126914501190186,4.436665058135986
1,248,5.223570764064789,0.8462318778038025,4.377338886260986
1,249,5.246586978435516,0.7979719042778015,4.448615074157715
1,250,5.259976506233215,0.8075605630874634,4.452415943145752
1,251,5.31241762638092,0.8498226404190063,4.462594985961914
1,252,5.306421399116516,0.8416715860366821,4.464749813079834
1,253,5.430881917476654,0.8309506773948669,4.599931240081787
1,254,5.305049300193787,0.8165568113327026,4.488492488861084
1,255,5.29305237531662,0.7800957560539246,4.512956619262695
1,256,5.245218217372894,0.7874049544334412,4.457813262939453
1,257,5.364378988742828,0.8495455384254456,4.514833450317383
1,258,5.151629030704498,0.7486415505409241,4.402987480163574
1,259,5.121552407741547,0.785209596157074,4.336342811584473
1,260,5.313749670982361,0.8452819585800171,4.468467712402344
1,261,5.224035441875458,0.7696911692619324,4.454344272613525
1,262,5.279528200626373,0.7517805695533752,4.527747631072998
1,263,5.125391960144043,0.7657527923583984,4.3596391677856445
1,264,5.0859217047691345,0.7156447768211365,4.370276927947998
1,265,5.298025965690613,0.782009482383728,4.516016483306885
1,266,5.261144459247589,0.7674368023872375,4.493707656860352
1,267,5.23353385925293,0.7837176322937012,4.4498162269592285
1,268,5.153614103794098,0.7460008263587952,4.407613277435303
1,269,5.30821168422699,0.791887640953064,4.516324043273926
1,270,5.114263534545898,0.738065242767334,4.3761982917785645
1,271,5.270845890045166,0.7905950546264648,4.480250835418701
1,272,5.126923322677612,0.7904512882232666,4.336472034454346
1,273,5.207640588283539,0.7602514624595642,4.447389125823975
1,274,5.169517695903778,0.7862340807914734,4.383283615112305
1,275,5.3438880443573,0.7949492931365967,4.548938751220703
1,276,5.241682052612305,0.7614555358886719,4.480226516723633
1,277,5.200399219989777,0.7610343098640442,4.439364910125732
1,278,5.061849892139435,0.7535975575447083,4.308252334594727
1,279,5.172519624233246,0.7591924071311951,4.413327217102051
1,280,5.200003027915955,0.7780770063400269,4.421926021575928
1,281,5.032155930995941,0.7351898550987244,4.296966075897217
1,282,5.193084537982941,0.779156506061554,4.413928031921387
1,283,5.009331703186035,0.7057523727416992,4.303579330444336
1,284,5.1711039543151855,0.7568478584289551,4.4142560958862305
1,285,5.2078970074653625,0.7623732686042786,4.445523738861084
1,286,5.110259294509888,0.7715733051300049,4.338685989379883
1,287,5.165892422199249,0.7618821263313293,4.40401029586792
1,288,5.119624316692352,0.7296454310417175,4.389978885650635
1,289,5.021594047546387,0.7663021087646484,4.255291938781738
1,290,5.062459290027618,0.7518294453620911,4.310629844665527
1,291,5.083012759685516,0.771002471446991,4.312010288238525
1,292,4.971138894557953,0.7181252837181091,4.253013610839844
1,293,5.200807631015778,0.7649136185646057,4.435894012451172
1,294,5.067971348762512,0.7515474557876587,4.3164238929748535
1,295,5.083466470241547,0.7314695715904236,4.351996898651123
1,296,4.937914133071899,0.7341902256011963,4.203723907470703
1,297,4.954694211483002,0.6974400877952576,4.257254123687744
1,298,4.873453676700592,0.665781557559967,4.207672119140625
1,299,5.057645201683044,0.7122215032577515,4.345423698425293
1,300,5.075626015663147,0.7285701036453247,4.347055912017822
1,301,4.988885223865509,0.7342813611030579,4.254603862762451
1,302,4.814777076244354,0.6720663905143738,4.1427106857299805
1,303,4.925641059875488,0.7147574424743652,4.210883617401123
1,304,4.868812620639801,0.6896877884864807,4.17912483215332
1,305,4.899928867816925,0.6690829396247864,4.230845928192139
1,306,4.908162593841553,0.6789054870605469,4.229257106781006
1,307,4.9105833768844604,0.6663907766342163,4.244192600250244
1,308,4.829422116279602,0.6350222826004028,4.194399833679199
1,309,5.083097398281097,0.7096347212791443,4.373462677001953
1,310,4.822789490222931,0.6387150883674622,4.184074401855469
1,311,5.063428461551666,0.7263103127479553,4.337118148803711
1,312,4.9069008231163025,0.6580609679222107,4.248839855194092
1,313,4.804228603839874,0.6698492169380188,4.1343793869018555
1,314,5.027469158172607,0.7025442123413086,4.324924945831299
1,315,4.886033594608307,0.7054243683815002,4.180609226226807
2,316,4.949304699897766,0.6899958848953247,4.259308815002441
2,317,4.8117958307266235,0.6883660554885864,4.123429775238037
2,318,5.162434101104736,0.7589187622070312,4.403515338897705
2,319,4.9124414920806885,0.6750285625457764,4.237412929534912
2,320,4.9818971157073975,0.7196123600006104,4.262284755706787
2,321,5.020263969898224,0.7155287861824036,4.30473518371582
2,322,4.893743395805359,0.7005375623703003,4.193205833435059
2,323,4.954406023025513,0.7086832523345947,4.245722770690918
2,324,4.954039633274078,0.6603861451148987,4.29365348815918
2,325,4.925065457820892,0.6773242354393005,4.247741222381592
2,326,4.834510803222656,0.7100830078125,4.124427795410156
2,327,4.815345048904419,0.6738612651824951,4.141483783721924
2,328,4.877605617046356,0.6924082636833191,4.185197353363037
2,329,4.730042219161987,0.6427562236785889,4.087285995483398
2,330,4.845952808856964,0.7033999562263489,4.142552852630615
2,331,4.801812827587128,0.6766344904899597,4.125178337097168
2,332,4.834729850292206,0.6660405993461609,4.168689250946045
2,333,4.869132995605469,0.6683087348937988,4.20082426071167
2,334,4.9792786836624146,0.7055102586746216,4.273768424987793
2,335,4.854119181632996,0.665542483329773,4.188576698303223
2,336,4.790508806705475,0.6459274888038635,4.144581317901611
2,337,4.757594108581543,0.6726975440979004,4.084896564483643
2,338,4.809249460697174,0.6646271347999573,4.144622325897217
2,339,4.739860832691193,0.6549490094184875,4.084911823272705
2,340,4.742462515830994,0.6432684659957886,4.099194049835205
2,341,4.78074437379837,0.7205312848091125,4.060213088989258
2,342,4.869052946567535,0.6937819123268127,4.175271034240723
2,343,4.818033397197723,0.6939689517021179,4.1240644454956055
2,344,4.966225981712341,0.7054232358932495,4.260802745819092
2,345,4.928297340869904,0.7046831250190735,4.22361421585083
2,346,4.879745721817017,0.6978232860565186,4.181922435760498
2,347,4.740567326545715,0.6931520700454712,4.047415256500244
2,348,4.8920814990997314,0.6909806728363037,4.201100826263428
2,349,4.845967531204224,0.6984541416168213,4.147513389587402
2,350,4.781830430030823,0.7042199373245239,4.077610492706299
2,351,4.80426698923111,0.6607905030250549,4.143476486206055
2,352,4.818042874336243,0.7001520395278931,4.11789083480835
2,353,4.7295960783958435,0.6355151534080505,4.094080924987793
2,354,4.797612726688385,0.6697502732276917,4.127862453460693
2,355,4.7403382658958435,0.658141553401947,4.0821967124938965
2,356,4.861025273799896,0.6890968680381775,4.171928405761719
2,357,4.808675527572632,0.6741178035736084,4.134557723999023
2,358,4.628952324390411,0.6112216114997864,4.017730712890625
2,359,4.629748225212097,0.6104854345321655,4.019262790679932
2,360,4.800554811954498,0.6896205544471741,4.110934257507324
2,361,4.679644286632538,0.6391474604606628,4.040496826171875
2,362,4.725502908229828,0.6509184241294861,4.074584484100342
2,363,4.772670269012451,0.6309490203857422,4.141721248626709
2,364,4.624152660369873,0.624265193939209,3.999887466430664
2,365,4.740018546581268,0.6679837107658386,4.07203483581543
2,366,4.590610682964325,0.6128234267234802,3.9777872562408447
2,367,4.770347833633423,0.6805684566497803,4.089779376983643
2,368,4.735094785690308,0.6319901943206787,4.103104591369629
2,369,4.648852825164795,0.6403226852416992,4.008530139923096
2,370,4.675277948379517,0.6350328922271729,4.040245056152344
2,371,4.629512965679169,0.6180784106254578,4.011434555053711
2,372,4.493597745895386,0.5776219367980957,3.91597580909729
2,373,4.641390323638916,0.6150774955749512,4.026312828063965
2,374,4.6071431040763855,0.6331693530082703,3.9739737510681152
2,375,4.705426037311554,0.6065905690193176,4.098835468292236
2,376,4.568409740924835,0.6069238781929016,3.9614858627319336
2,377,4.683946073055267,0.6139506697654724,4.069995403289795
2,378,4.643898546695709,0.6455143094062805,3.9983842372894287
2,379,4.6485366225242615,0.66475909948349,3.9837775230407715
2,380,4.754803776741028,0.6669775247573853,4.087826251983643
2,381,4.495560348033905,0.616294801235199,3.879265546798706
2,382,4.743676722049713,0.6673350930213928,4.07634162902832
2,383,4.65284138917923,0.6331771016120911,4.019664287567139
2,384,4.595762610435486,0.6038206815719604,3.9919419288635254
2,385,4.723130941390991,0.6573259830474854,4.065804958343506
2,386,4.54442423582077,0.6137892603874207,3.9306349754333496
2,387,4.642584443092346,0.6656640768051147,3.9769203662872314
2,388,4.62113481760025,0.624575674533844,3.9965591430664062
2,389,4.519910991191864,0.6003345847129822,3.919576406478882
2,390,4.624669015407562,0.6347658038139343,3.989903211593628
2,391,4.744945168495178,0.6746102571487427,4.0703349113464355
2,392,4.506838023662567,0.5868193507194519,3.9200186729431152
2,393,4.77913635969162,0.6617137789726257,4.117422580718994
2,394,4.743925631046295,0.6559281945228577,4.0879974365234375
2,395,4.5740373730659485,0.6340964436531067,3.939940929412842
2,396,4.6496676206588745,0.6208294630050659,4.028838157653809
2,397,4.575956284999847,0.6363725066184998,3.9395837783813477
2,398,4.702639937400818,0.6232732534408569,4.079366683959961
2,399,4.701269090175629,0.6824454665184021,4.018823623657227
2,400,4.7773550152778625,0.6601527333259583,4.117202281951904
2,401,4.531519770622253,0.6081200838088989,3.9233996868133545
2,402,4.639303028583527,0.605267345905304,4.034035682678223
2,403,4.624731719493866,0.6545156836509705,3.9702160358428955
2,404,4.4677207469940186,0.5797340869903564,3.887986660003662
2,405,4.721683144569397,0.672038197517395,4.049644947052002
2,406,4.487260639667511,0.6299634575843811,3.85729718208313
2,407,4.497581720352173,0.5794680118560791,3.9181137084960938
2,408,4.6993483901023865,0.6496328711509705,4.049715518951416
2,409,4.551232278347015,0.6460010409355164,3.905231237411499
2,410,4.49103170633316,0.6213262677192688,3.8697054386138916
2,411,4.5471649169921875,0.6276907920837402,3.9194741249084473
2,412,4.656439304351807,0.6318149566650391,4.024624347686768
2,413,4.481478989124298,0.6082425713539124,3.8732364177703857
2,414,4.623664617538452,0.6260819435119629,3.9975826740264893
2,415,4.650330722332001,0.6362945437431335,4.014036178588867
2,416,4.504714548587799,0.5958459973335266,3.9088685512542725
2,417,4.436115741729736,0.5850241184234619,3.8510916233062744
2,418,4.577291488647461,0.6297092437744141,3.947582244873047
2,419,4.467947006225586,0.6019141674041748,3.866032838821411
2,420,4.6330931186676025,0.641845703125,3.9912474155426025
2,421,4.514111518859863,0.6232388019561768,3.8908727169036865
2,422,4.265758216381073,0.533042848110199,3.732715368270874
2,423,4.4719847440719604,0.5933634042739868,3.8786213397979736
2,424,4.616278111934662,0.5897535681724548,4.026524543762207
2,425,4.560371160507202,0.6311123371124268,3.9292588233947754
2,426,4.671427607536316,0.6420310735702515,4.0293965339660645
2,427,4.5833353996276855,0.5973737239837646,3.985961675643921
2,428,4.297639191150665,0.5550287365913391,3.742610454559326
2,429,4.460471570491791,0.5696184039115906,3.8908531665802
2,430,4.6068214774131775,0.6434587836265564,3.963362693786621
2,431,4.425310671329498,0.5523436665534973,3.872967004776001
2,432,4.643560230731964,0.6340983510017395,4.009461879730225
2,433,4.471519649028778,0.5794073939323425,3.8921122550964355
2,434,4.579197406768799,0.632512092590332,3.946685314178467
2,435,4.296494007110596,0.5498740673065186,3.746619939804077
2,436,4.516707956790924,0.6324041485786438,3.8843038082122803
2,437,4.438079237937927,0.6011818647384644,3.836897373199463
2,438,4.576042890548706,0.6508870124816895,3.9251558780670166
2,439,4.171323478221893,0.5281471610069275,3.643176317214966
2,440,4.683760166168213,0.648200511932373,4.03555965423584
2,441,4.459444582462311,0.6177483201026917,3.841696262359619
2,442,4.588188052177429,0.6396557092666626,3.9485323429107666
2,443,4.3549328446388245,0.5705772042274475,3.784355640411377
2,444,4.371822357177734,0.579024076461792,3.7927982807159424
2,445,4.6248772740364075,0.6234200596809387,4.001457214355469
2,446,4.497066378593445,0.6120179891586304,3.8850483894348145
2,447,4.46366161108017,0.5969986319541931,3.8666629791259766
2,448,4.49369740486145,0.6013326644897461,3.892364740371704
2,449,4.431026637554169,0.575718343257904,3.8553082942962646
2,450,4.476000785827637,0.6023509502410889,3.873649835586548
2,451,4.372159779071808,0.558713972568512,3.813445806503296
2,452,4.430129587650299,0.6119681000709534,3.8181614875793457
2,453,4.592547595500946,0.6033357977867126,3.9892117977142334
2,454,4.247617065906525,0.552187979221344,3.6954290866851807
2,455,4.41844379901886,0.5840367078781128,3.834407091140747
2,456,4.509003102779388,0.5927581191062927,3.9162449836730957
2,457,4.180523991584778,0.5758451223373413,3.6046788692474365
2,458,4.45505964756012,0.6262096166610718,3.828850030899048
2,459,4.598908841609955,0.6387915015220642,3.9601173400878906
2,460,4.605427920818329,0.6199988722801208,3.985429048538208
2,461,4.470150411128998,0.6260780692100525,3.8440723419189453
2,462,4.456311404705048,0.608869731426239,3.8474416732788086
2,463,4.445641338825226,0.583945095539093,3.861696243286133
2,464,4.61564439535141,0.6520554423332214,3.9635889530181885
2,465,4.403447389602661,0.5777287483215332,3.825718641281128
2,466,4.366391479969025,0.5847795605659485,3.781611919403076
2,467,4.207740485668182,0.5348748564720154,3.672865629196167
2,468,4.539396166801453,0.6038669347763062,3.9355292320251465
2,469,4.216051995754242,0.5612649321556091,3.654787063598633
2,470,4.504307329654694,0.6256111264228821,3.8786962032318115
2,471,4.719618320465088,0.6428966522216797,4.076721668243408
2,472,4.221053838729858,0.5356576442718506,3.685396194458008
2,473,4.379148721694946,0.5872528553009033,3.791895866394043
2,474,4.291889071464539,0.5628126859664917,3.729076385498047
2,475,4.224893510341644,0.5837277770042419,3.6411657333374023
2,476,4.145748138427734,0.5227088928222656,3.6230392456054688
2,477,4.462931454181671,0.5852137207984924,3.8777177333831787
2,478,4.329558551311493,0.5633401274681091,3.766218423843384
2,479,4.3868162631988525,0.5972445011138916,3.789571762084961
