id,n_lines_gt,n_lines_pred,n_line_cmds_gt,n_line_cmds_pred,gt_h,gt_v,pred_h,pred_v,ratio_h_sample,ratio_v_sample,par_recall_hits,par_recall_denom,par_recall_index_aligned,perp_recall_hits,perp_recall_denom,perp_recall_index_aligned,pair_recall_extrude_count_mismatch,pair_recall_extrudes_skipped_line_mismatch,parse_ok_gt,parse_ok_pred
00000093,0,1,0,0,0,0,0,0,,,0,0,,0,0,,False,1,True,True
00000797,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00000915,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00001698,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00001907,8,9,8,8,3,3,3,3,1.0,1.0,0,0,,0,0,,False,1,True,True
00001926,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00002221,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00002718,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00003166,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003247,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003390,15,18,15,17,6,9,4,8,0.6666666666666666,0.8888888888888888,0,0,,0,0,,False,3,True,True
00003877,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00003901,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004596,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005082,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005083,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005144,12,12,12,12,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00005247,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005418,6,6,6,6,2,2,2,2,1.0,1.0,0,0,,2,2,1.0,False,0,True,True
00005545,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005807,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005879,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005906,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005957,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006004,28,26,28,28,14,14,8,2,0.5714285714285714,0.14285714285714285,0,0,,0,0,,False,2,True,True
00006221,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006345,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00006481,24,24,24,24,12,12,12,12,1.0,1.0,12,12,1.0,24,24,1.0,False,0,True,True
00006584,24,0,24,23,12,12,0,0,0.0,0.0,0,0,,0,0,,False,0,True,False
00006588,6,5,6,5,2,4,2,3,1.0,0.75,1,1,1.0,0,0,,False,1,True,True
00006807,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006912,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00007186,8,8,8,8,2,4,2,4,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00007269,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00007551,13,14,13,14,4,6,5,8,1.25,1.3333333333333333,6,9,0.6666666666666666,12,12,1.0,False,1,True,True
00007648,12,13,12,13,6,6,6,7,1.0,1.1666666666666667,6,6,1.0,12,12,1.0,False,1,True,True
00008381,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00008597,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00008841,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00008907,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00008914,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00009016,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00009051,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00009254,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00009547,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00009559,20,20,20,20,8,12,5,9,0.625,0.75,24,46,0.5217391304347826,29,48,0.6041666666666666,False,0,True,True
00009683,2,2,2,2,0,1,0,2,,2.0,0,0,,0,0,,False,0,True,True
00009834,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00010085,6,6,6,6,3,3,2,2,0.6666666666666666,0.6666666666666666,2,6,0.3333333333333333,4,9,0.4444444444444444,False,0,True,True
00010111,1,1,1,1,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00010314,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00010361,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00010397,6,6,6,6,2,1,2,1,1.0,1.0,2,2,1.0,2,2,1.0,False,0,True,True
00010702,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00010708,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00010710,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00010860,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00010900,0,1,0,0,0,0,0,0,,,0,0,,0,0,,False,1,True,True
00011050,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00011412,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00011553,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00011581,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00011604,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00011996,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00012015,8,8,8,8,5,3,3,2,0.6,0.6666666666666666,4,13,0.3076923076923077,11,15,0.7333333333333333,False,0,True,True
00012459,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00012673,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00013296,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00013532,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00014648,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00014788,15,15,15,15,8,7,3,6,0.375,0.8571428571428571,11,49,0.22448979591836735,18,56,0.32142857142857145,False,0,True,True
00014932,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00014933,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00014960,5,5,5,5,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00015400,1,1,1,1,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00015455,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00015588,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00015690,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00015721,36,36,36,36,18,18,14,14,0.7777777777777778,0.7777777777777778,49,90,0.5444444444444444,86,108,0.7962962962962963,False,0,True,True
00015793,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00015961,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00015962,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00016271,10,10,10,10,5,5,5,5,1.0,1.0,20,20,1.0,25,25,1.0,False,0,True,True
00016307,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00016424,9,9,9,9,4,5,4,5,1.0,1.0,16,16,1.0,20,20,1.0,False,0,True,True
00016936,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00016984,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00017091,22,22,22,22,10,6,11,8,1.1,1.3333333333333333,14,16,0.875,17,20,0.85,False,0,True,True
00017137,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00017140,7,7,7,7,3,3,3,3,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00017160,9,9,9,9,5,4,5,4,1.0,1.0,16,16,1.0,20,20,1.0,False,0,True,True
00017202,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00017284,7,7,7,7,3,3,3,3,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00017301,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00017308,9,9,9,9,5,4,5,4,1.0,1.0,16,16,1.0,20,20,1.0,False,0,True,True
00017346,8,8,8,8,4,2,4,3,1.0,1.5,7,7,1.0,8,9,0.8888888888888888,False,0,True,True
00017363,6,6,6,6,2,3,3,3,1.5,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00017382,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00017403,6,4,6,4,0,0,0,0,,,0,0,,0,0,,False,2,True,True
00017454,9,9,9,9,5,4,5,4,1.0,1.0,16,16,1.0,20,20,1.0,False,0,True,True
00017462,16,16,16,16,8,6,9,5,1.125,0.8333333333333334,11,23,0.4782608695652174,16,28,0.5714285714285714,False,0,True,True
00017514,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00017637,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00017684,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00017813,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00018369,10,12,10,10,4,4,3,4,0.75,1.0,0,0,,0,0,,False,1,True,True
00018543,9,9,9,9,5,4,5,4,1.0,1.0,6,6,1.0,10,10,1.0,False,0,True,True
00019066,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00019109,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00019156,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00019273,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00019274,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00019335,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00019677,7,7,7,7,2,5,2,5,1.0,1.0,3,3,1.0,2,2,1.0,False,0,True,True
00019692,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00019838,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00019985,20,20,20,20,11,9,11,9,1.0,1.0,12,12,1.0,21,21,1.0,False,0,True,True
00020041,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00020051,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00020329,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00020425,20,20,20,20,10,4,10,6,1.0,1.5,5,5,1.0,8,8,1.0,False,0,True,True
00020473,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00020503,12,12,12,12,6,2,6,2,1.0,1.0,3,3,1.0,4,4,1.0,False,0,True,True
00020600,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00020602,0,0,0,0,0,0,0,0,,,0,0,,0,0,,True,0,True,True
00020734,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00020834,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00020904,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00020906,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00020942,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00021067,10,10,10,10,6,4,6,4,1.0,1.0,8,8,1.0,12,12,1.0,False,0,True,True
00021072,14,14,14,14,7,7,7,7,1.0,1.0,10,10,1.0,17,17,1.0,False,0,True,True
00021104,15,15,15,15,7,8,7,8,1.0,1.0,13,13,1.0,20,20,1.0,False,0,True,True
00021153,14,14,14,14,7,7,7,6,1.0,0.8571428571428571,9,10,0.9,15,17,0.8823529411764706,False,0,True,True
00021216,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00021416,24,24,24,24,8,8,7,6,0.875,0.75,2,4,0.5,4,8,0.5,True,6,True,True
00021854,9,9,9,9,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00021911,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00021937,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00021948,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,False
00021992,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00022077,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00022172,14,12,14,12,10,4,10,2,1.0,0.5,2,3,0.6666666666666666,3,4,0.75,False,2,True,True
00022201,12,12,12,12,6,6,5,5,0.8333333333333334,0.8333333333333334,8,12,0.6666666666666666,12,18,0.6666666666666666,False,0,True,True
00022650,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00022678,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00022687,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00022691,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00022793,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00022829,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00022853,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024004,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024132,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00024399,5,6,5,5,3,2,2,2,0.6666666666666666,1.0,0,0,,0,0,,False,1,True,True
00024550,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024633,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024653,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024674,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024819,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00024838,33,33,33,33,14,6,14,7,1.0,1.1666666666666667,9,38,0.23684210526315788,16,24,0.6666666666666666,False,0,True,True
00025814,12,12,12,12,2,2,2,2,1.0,1.0,2,6,0.3333333333333333,0,0,,False,0,True,True
00025913,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00026015,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00026284,14,15,14,14,12,2,9,2,0.75,1.0,0,0,,0,0,,False,1,True,True
00026311,32,34,32,34,16,16,16,12,1.0,0.75,10,14,0.7142857142857143,21,28,0.75,True,1,True,True
00026321,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00026341,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00026379,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00026388,22,22,22,22,8,4,10,6,1.25,1.5,7,9,0.7777777777777778,0,5,0.0,False,0,True,True
00026598,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00026634,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00026789,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00026895,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00026929,14,14,14,14,8,6,7,6,0.875,1.0,8,10,0.8,14,16,0.875,False,0,True,True
00026943,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00027215,3,3,3,3,1,1,1,1,1.0,1.0,0,0,,1,1,1.0,False,0,True,True
00027421,8,8,8,8,6,2,6,2,1.0,1.0,3,3,1.0,4,4,1.0,False,0,True,True
00027537,5,5,5,5,2,3,2,3,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00027709,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00027954,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00028006,14,14,14,14,8,6,5,5,0.625,0.8333333333333334,8,23,0.34782608695652173,13,28,0.4642857142857143,False,0,True,True
00028063,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00028145,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00029635,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00029675,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00029684,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00029798,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00029925,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00030221,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00030291,4,4,4,4,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00030395,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00030403,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00030648,12,12,12,12,6,6,6,6,1.0,1.0,2,2,1.0,8,8,1.0,False,0,True,True
00030968,4,4,4,4,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00030977,4,4,4,4,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00031007,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00031302,1,1,1,1,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00031719,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00032096,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00032113,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00032141,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00032210,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00032221,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00032282,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00032338,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00032357,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00032613,24,24,24,24,12,12,12,12,1.0,1.0,20,20,1.0,32,32,1.0,False,0,True,True
00032795,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00033093,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00033101,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00033121,10,10,10,10,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00033624,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00033625,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00033718,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00033739,8,8,8,8,4,4,4,3,1.0,0.75,9,12,0.75,12,16,0.75,False,0,True,True
00033747,12,12,12,12,6,6,6,5,1.0,0.8333333333333334,5,6,0.8333333333333334,10,12,0.8333333333333334,False,0,True,True
00033815,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00033822,10,10,10,10,6,4,5,3,0.8333333333333334,0.75,13,21,0.6190476190476191,19,24,0.7916666666666666,False,0,True,True
00033872,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00033968,10,9,10,9,3,7,3,3,1.0,0.42857142857142855,0,0,,0,0,,False,1,True,True
00034053,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00034096,24,24,24,24,12,12,9,10,0.75,0.8333333333333334,82,132,0.6212121212121212,114,144,0.7916666666666666,False,0,True,True
00034102,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00034261,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00034298,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00034451,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00034501,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00034821,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00035085,10,10,10,10,4,6,4,5,1.0,0.8333333333333334,16,21,0.7619047619047619,24,24,1.0,False,0,True,True
00035096,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00035151,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00035207,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00035212,12,12,12,12,6,6,6,5,1.0,0.8333333333333334,11,14,0.7857142857142857,16,20,0.8,False,0,True,True
00035243,4,4,4,4,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00035415,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00035443,20,20,20,20,10,10,10,10,1.0,1.0,10,10,1.0,20,20,1.0,False,0,True,True
00035541,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00035945,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00035952,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00035978,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00036066,4,4,4,4,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00036078,16,17,16,17,4,6,7,6,1.75,1.0,4,4,1.0,8,8,1.0,False,1,True,True
00036121,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00036257,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00036288,28,28,28,28,14,14,14,14,1.0,1.0,14,14,1.0,28,28,1.0,False,0,True,True
00036454,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00036471,2,3,2,3,1,0,1,1,1.0,,0,0,,0,0,,False,1,True,True
00036495,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00036727,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00036754,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00036786,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00036994,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00037008,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00037089,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00037128,20,20,20,20,10,10,10,8,1.0,0.8,14,18,0.7777777777777778,22,28,0.7857142857142857,False,0,True,True
00037265,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00037317,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00037399,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00037493,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00037503,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00037522,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00037960,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00037994,6,6,6,6,2,4,2,4,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00038103,16,18,16,17,8,6,8,4,1.0,0.6666666666666666,2,2,1.0,4,4,1.0,False,1,True,True
00038377,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00038614,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00038775,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00038847,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00038869,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00038934,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00039012,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00039104,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00039164,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00039253,9,9,9,9,4,4,4,4,1.0,1.0,6,12,0.5,10,16,0.625,False,0,True,True
00039347,20,26,20,25,8,10,9,13,1.125,1.3,2,3,0.6666666666666666,0,0,,False,6,True,True
00039383,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00039769,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
